FID_,MAPBLKLOT,BLKLOT,BLOCK_NUM,LOT_NUM,address,LabelField,source,LowAddress,HighAddres,StreetName,StreetType,SHAPE_area,SHAPE_len,X,full/partial
,2698034,2698034,2698,034,248 19TH ST,248,DBI,248,248,19TH,ST,2148.041356,220.264513,0,partial
,2697033,2697034,2697,034,296 COLLINGWOOD ST,296,DBI,296,296,COLLINGWOOD,ST,2750.002498,255.000024,0,partial
,3956011,3956034,3956,034,370 DE HARO ST - UNIT 16,370,DBI,370,370,DE HARO,ST,23254.20343,934.278999,0,partial
,3580034,3580034,3580,034,267-271 DORLAND ST,267-271,DBI,267,271,DORLAND,ST,4201.112023,335.755537,0,partial
,3587034,3587034,3587,034,571-573 DOLORES ST,571-573,DBI,571,573,DOLORES,ST,2786.902699,272.952226,0,partial
,3595034,3595034,3595,034,418-422 CAPP ST,418-422,DBI,418,422,CAPP,ST,3649.636044,303.309197,0,partial
,1221034,1221034,1221,034,1453 OAK ST,1453,DBI,1453,1453,OAK,ST,3372.133611,279.557396,0,partial
,3541034,3541034,3541,034,85 HENRY ST,85,DBI,85,85,HENRY,ST,4611.168668,310.558562,0,partial
,861034,861034,861,034,609-611 HAIGHT ST,609-611,DBI,609,611,HAIGHT,ST,2506.16537,250.493064,0,partial
,3744002,3744034,3744,034,75 FOLSOM ST - UNIT 1100,75,DBI,75,75,FOLSOM,ST,151159.8299,1649.344415,0,partial
,3747022,3747034,3747,034,300 BEALE ST - UNIT 305,300,DBI,300,300,BEALE,ST,35460.89181,790.797162,0,partial
,148034,148034,148,034,865 VALLEJO ST,865,DBI,865,865,VALLEJO,ST,4730.032508,343.801773,0,partial
,59005,59034,59,034,150 LOMBARD ST - UNIT 407C,150,DBI,150,150,LOMBARD,ST,94533.25916,1375.029369,0,partial
,208028,208034,208,034,611 WASHINGTON ST - UNIT 2106,611,DBI,611,611,WASHINGTON,ST,17722.43904,532.92878,0,partial
,80011,80034,80,034,101 LOMBARD ST - UNIT 101W,101,DBI,101,101,LOMBARD,ST,113437.8,1375.003556,0,partial
,226034,226034,226,034,754 COMMERCIAL ST,754,DBI,754,754,COMMERCIAL,ST,2659.52424,285.775669,0,partial
,90034,90034,90,034,736-740 FILBERT ST,736-740,DBI,736,740,FILBERT,ST,1418.761809,170.401633,0,partial
,511034,511034,511,034,2233-2235 LOMBARD ST,2233-2235,DBI,2233,2235,LOMBARD,ST,2469.999605,242.000261,0,partial
,519034,519034,519,034,1877-1881 GREENWICH ST,1877-1881,DBI,1877,1881,GREENWICH,ST,1989.925211,209.193961,0,partial
,510034,510034,510,034,3218-3224 STEINER ST,3218-3224,DBI,3218,3224,STEINER,ST,3301.049474,239.637563,0,partial
,534034,534034,534,034,2237 FILBERT ST,2237,DBI,2237,2237,FILBERT,ST,3437.482963,324.9996,0,partial
,535031,535034,535,034,2393 FILBERT ST,2393,DBI,2393,2393,FILBERT,ST,2969.992548,236.999843,0,partial
,574028,574034,574,034,1545 BROADWAY  - UNIT 106,1545,ASSESSOR,1545,1545,BROADWAY, ,15611.2943,501.29465,0,partial
,9900034,9900034,9900,034, THE EMBARCADERO  - UNIT 34, ,ASSESSOR,0,0,THE EMBARCADERO, ,95428.75555,1670.857791,0,partial
,950034,950034,950,034,2729 UNION ST,2729,DBI,2729,2729,UNION,ST,3404.575924,322.365768,0,partial
,451007,451034,451,034,1000 NORTH POINT ST - UNIT 1502,1000,DBI,1000,1000,NORTH POINT,ST,26400.01232,659.000149,0,partial
,491029,491034,491,034,3311 FILLMORE ST - UNIT 205,3311,DBI,3311,3311,FILLMORE,ST,6639.757244,341.325368,0,partial
,39034,39034,39,034,101-111 BAY ST,101-111,DBI,101,111,BAY,ST,36558.14208,771.91533,0,partial
,4080015,4080034,4080,034,720 YORK ST - UNIT 208,720,DBI,720,720,YORK,ST,21728.64383,876.614444,0,partial
,5843019,5843034,5843,034,4000 ALEMANY BL - UNIT 16,4000,DBI,4000,4000,ALEMANY,BLVD,24033.65013,805.306758,0,partial
,191033,191034,191,034,939 JACKSON ST - UNIT 102,939,DBI,939,939,JACKSON,ST,5187.600748,351.672096,0,partial
,311016,311034,311,034,690 MARKET ST - UNIT 501,690,DBI,690,690,MARKET,ST,11357.36258,420.24037,0,partial
,856034,856034,856,034,175-179 HAIGHT ST,175-179,DBI,175,179,HAIGHT,ST,1881.175471,217.992767,0,partial
,452002,452034,452,034,900 NORTH POINT ST,900,DPW,900,900,NORTH POINT,ST,113762.7609,1377.36558,0,partial
,490029,490034,490,034,2298 LOMBARD ST - UNIT TH,2298,DBI,2298,2298,LOMBARD,ST,8259.996009,365.199968,0,partial
,176030,176034,176,034,843-845 MONTGOMERY ST,843-845,DBI,843,845,MONTGOMERY,ST,6870.197654,422.974414,0,partial
,341015,341034,341,034,940-942 MARKET ST - UNIT 504,940-942,DBI,940,942,MARKET,ST,5286.578279,450.043867,0,partial
,4106030,4106034,4106,034,879 INDIANA ST - UNIT 105,879,DBI,879,879,INDIANA,ST,85457.49331,1280.575066,0,partial
,3745012,3745034,3745,034,318 SPEAR ST - UNIT 4A,318,DBI,318,318,SPEAR,ST,76210.37882,1104.25761,0,partial
,6747033,6747034,6747,034,418 SITUS TO BE ASSIGNED ST,418,DBI,418,418,SITUS TO BE ASSIGNED,ST,1827.977487,206.792075,0,partial
,7063035,7063035,7063,035,380 NAGLEE AV,380,DBI,380,380,NAGLEE,AVE,3187.367156,244.030484,0,partial
,7095035,7095035,7095,035, , ,ASSESSOR,0,0, , ,134984.0875,1631.02866,0,partial
,6912035,6912035,6912,035,162 LUNADO CT,162,DBI,162,162,LUNADO,CT,8076.877308,371.786561,0,partial
,6733A035,6733A035,6733A,035,973 CHENERY ST,973,DBI,973,973,CHENERY,ST,2488.225697,250.598499,0,partial
,6785035,6785035,6785,035, V, ,ASSESSOR,0,0,V, ,51298.53158,913.14829,0,partial
,5318035,5318035,5318,035,2023-2035 OAKDALE AV,2023-2035,DBI,2023,2035,OAKDALE,AVE,2500.006133,250.001079,0,partial
,5368035,5368035,5368,035,55 ELMIRA ST,55,DBI,55,55,ELMIRA,ST,5734.64726,341.404146,0,partial
,5514035,5514035,5514,035,654 PRECITA AV,654,DBI,654,654,PRECITA,AVE,4502.466896,360.165358,0,partial
,5240033,5240035,5240,035, , , ,0,0, , ,19715.39529,594.31043,0,partial
,5279035,5279035,5279,035,1669 JERROLD AV,1669,DBI,1669,1669,JERROLD,AVE,2490.169291,249.213585,0,partial
,7511035,7511035,7511,035,15 TURQUOISE WY,15,DBI,15,15,TURQUOISE,WAY,3015.143585,258.539674,0,partial
,2167035,2167035,2167,035,2030 48TH AV,2030,DBI,2030,2030,48TH,AVE,2999.998323,290.000143,0,partial
,2170035,2170035,2170,035,2166 48TH AV,2166,DBI,2166,2166,48TH,AVE,3000.003025,290.000128,0,partial
,4293019,4293035,4293,035,1415 INDIANA ST - UNIT 305,1415,DBI,1415,1415,INDIANA,ST,11681.85569,516.380546,0,partial
,2003035,2003035,2003,035,1770 47TH AV,1770,DBI,1770,1770,47TH,AVE,2976.010577,289.600253,0,partial
,3632035,3632035,3632,035,3449 22ND ST,3449,DBI,3449,3449,22ND,ST,3838.233612,247.823476,0,partial
,2752035,2752035,2752,035,700 CASTRO ST,700,DBI,700,700,CASTRO,ST,3205.093346,253.14823,0,partial
,1897035,1897035,1897,035,1670 47TH AV,1670,DBI,1670,1670,47TH,AVE,3002.76588,290.22176,0,partial
,4172035,4172035,4172,035,1113-1115 TENNESSEE ST,1113-1115,DBI,1113,1115,TENNESSEE,ST,2500.111365,250.011603,0,partial
,2698035,2698035,2698,035,4337-4339 19TH ST,4337-4339,DBI,4337,4339,19TH,ST,2744.697821,269.575615,0,partial
,2697033,2697035,2697,035,298 COLLINGWOOD ST,298,DBI,298,298,COLLINGWOOD,ST,2750.002498,255.000024,0,partial
,3956011,3956035,3956,035,370 DE HARO ST - UNIT 17,370,DBI,370,370,DE HARO,ST,23254.20343,934.278999,0,partial
,3568035,3568035,3568,035,178-188 ALBION ST,178-188,DBI,178,188,ALBION,ST,2123.087626,191.319408,0,partial
,3587035,3587035,3587,035,565-569 DOLORES ST,565-569,DBI,565,569,DOLORES,ST,3563.359619,286.710325,0,partial
,3595035,3595035,3595,035,428 CAPP ST,428,DBI,428,428,CAPP,ST,6082.740205,343.309354,0,partial
,1204035,1204035,1204,035,1339-1343 HAYES ST,1339-1343,DBI,1339,1343,HAYES,ST,3437.501675,325.000095,0,partial
,1219035,1219035,1219,035,1215 OAK ST,1215,DBI,1215,1215,OAK,ST,3449.521783,325.961577,0,partial
,1221035,1221035,1221,035,1445 OAK ST,1445,DBI,1445,1445,OAK,ST,2718.349775,267.467498,0,partial
,3541035,3541035,3541,035,73 HENRY ST,73,DBI,73,73,HENRY,ST,4034.77828,300.558512,0,partial
,861035,861035,861,035,605-607 HAIGHT ST,605-607,DBI,605,607,HAIGHT,ST,2506.09233,250.487173,0,partial
,288032,288035,288,035, , , ,0,0, , ,32088.21349,839.184751,0,partial
,3744002,3744035,3744,035,75 FOLSOM ST - UNIT 1101,75,DBI,75,75,FOLSOM,ST,151159.8299,1649.344415,0,partial
,3747022,3747035,3747,035,301 FOLSOM ST - UNIT 306,301,DBI,301,301,FOLSOM,ST,35460.89181,790.797162,0,partial
,148034,148035,148,035,865 VALLEJO ST - UNIT 102,865,DBI,865,865,VALLEJO,ST,4730.032508,343.801773,0,partial
,180035,180035,180,035,34-36 JOHN ST,34-36,DBI,34,36,JOHN,ST,1384.090019,169.420018,0,partial
,59005,59035,59,035,150 LOMBARD ST - UNIT 408B,150,DBI,150,150,LOMBARD,ST,94533.25916,1375.029369,0,partial
,208028,208035,208,035,611 WASHINGTON ST - UNIT 2107,611,DBI,611,611,WASHINGTON,ST,17722.43904,532.92878,0,partial
,80011,80035,80,035,101 LOMBARD ST - UNIT 102W,101,DBI,101,101,LOMBARD,ST,113437.8,1375.003556,0,partial
,227035,227035,227,035,638-648 KEARNY ST,638-648,DBI,638,648,KEARNY,ST,1856.126052,183.84049,0,partial
,520035,520035,520,035,1753 GREENWICH ST,1753,DBI,1753,1753,GREENWICH,ST,4812.501858,307.499947,0,partial
,511035,511035,511,035,2227-2229 LOMBARD ST,2227-2229,DBI,2227,2229,LOMBARD,ST,1673.671837,181.497206,0,partial
,519035,519035,519,035,1871 GREENWICH ST,1871,DBI,1871,1871,GREENWICH,ST,1990.066227,209.205318,0,partial
,534035,534035,534,035,2227-2233 FILBERT ST,2227-2233,DBI,2227,2233,FILBERT,ST,6875.001725,374.999856,0,partial
,574028,574035,574,035,1545 BROADWAY  - UNIT 107,1545,ASSESSOR,1545,1545,BROADWAY, ,15611.2943,501.29465,0,partial
,9900035,9900035,9900,035, THE EMBARCADERO  - UNIT 35, ,ASSESSOR,0,0,THE EMBARCADERO, ,212523.9633,2716.951886,0,partial
,929035,929035,929,035,2253-2257 FRANCISCO ST,2253-2257,DBI,2253,2257,FRANCISCO,ST,3420.480133,323.639009,0,partial
,950035,950035,950,035,2727 UNION ST,2727,DBI,2727,2727,UNION,ST,2812.49128,274.99996,0,partial
,451007,451035,451,035,1000 NORTH POINT ST - UNIT 1602,1000,DBI,1000,1000,NORTH POINT,ST,26400.01232,659.000149,0,partial
,491029,491035,491,035,3315 FILLMORE ST - UNIT 301,3315,DBI,3315,3315,FILLMORE,ST,6639.757244,341.325368,0,partial
,4080015,4080035,4080,035,720 YORK ST - UNIT 209,720,DBI,720,720,YORK,ST,21728.64383,876.614444,0,partial
,5843019,5843035,5843,035,400 ALEMANY BL - UNIT 17,400,DBI,400,400,ALEMANY,BLVD,24033.65013,805.306758,0,partial
,940035,940035,940,035,2820 GREENWICH ST - UNIT 1,2820,DBI,2820,2820,GREENWICH,ST,2000.001223,210.000061,0,partial
,191033,191035,191,035,939 JACKSON ST - UNIT 103,939,DBI,939,939,JACKSON,ST,5187.600748,351.672096,0,partial
,311016,311035,311,035,690 MARKET ST - UNIT 502,690,DBI,690,690,MARKET,ST,11357.36258,420.24037,0,partial
,856034,856035,856,035,175-179 HAIGHT ST,175-179,DBI,175,179,HAIGHT,ST,1881.175471,217.992767,0,partial
,452002,452035,452,035,900 NORTH POINT ST,900,DPW,900,900,NORTH POINT,ST,113762.7609,1377.36558,0,partial
,490029,490035,490,035,2298 LOMBARD ST,2298,DBI,2298,2298,LOMBARD,ST,8259.996009,365.199968,0,partial
,176030,176035,176,035,845-847 MONTGOMERY ST,845-847,DBI,845,847,MONTGOMERY,ST,6870.197654,422.974414,0,partial
,341015,341035,341,035,938-940 MARKET ST,938-940,DBI,938,940,MARKET,ST,5286.578279,450.043867,0,partial
,4106030,4106035,4106,035,877 INDIANA ST,877,DBI,877,877,INDIANA,ST,85457.49331,1280.575066,0,partial
,3745012,3745035,3745,035,318 SPEAR ST - UNIT 4B,318,DBI,318,318,SPEAR,ST,76210.37882,1104.25761,0,partial
,6747035,6747035,6747,035,416 BOSWORTH ST ST,416,ASSESSOR,416,416,BOSWORTH ST,ST,2123.543289,223.161248,0,partial
,7063036,7063036,7063,036,2639-2641 SAN JOSE AV,2639-2641,DBI,2639,2641,SAN JOSE,AVE,3128.544126,301.244616,0,partial
,6733A036,6733A036,6733A,036,969 CHENERY ST,969,DBI,969,969,CHENERY,ST,2710.9787,268.418809,0,partial
,5318036,5318036,5318,036,2021-2031 OAKDALE AV,2021-2031,DBI,2021,2031,OAKDALE,AVE,2500.017057,250.001401,0,partial
,5331036,5331036,5331,036,2087 PALOU AV,2087,DBI,2087,2087,PALOU,AVE,2500.011595,250.00124,0,partial
,2449036,2449036,2449,036,27 CUTLER AV,27,DBI,27,27,CUTLER,AVE,2500.022268,250.002394,0,partial
,5514036,5514036,5514,036,660-662 PRECITA AV,660-662,DBI,660,662,PRECITA,AVE,4504.31835,360.287736,0,partial
,5254036,5254036,5254,036,1555 GALVEZ AV,1555,DBI,1555,1555,GALVEZ,AVE,12636.99323,452.192104,0,partial
,5240033,5240036,5240,036, , , ,0,0, , ,19715.39529,594.31043,0,partial
,5279036,5279036,5279,036,1667 JERROLD AV,1667,DBI,1667,1667,JERROLD,AVE,2490.24291,249.219475,0,partial
,7511036,7511036,7511,036,9 TURQUOISE WY,9,DBI,9,9,TURQUOISE,WAY,2465.014287,219.822571,0,partial
,7513036,7513036,7513,036,70 CAMEO WY,70,DBI,70,70,CAMEO,WAY,3300.677478,259.130489,0,partial
,2167036,2167036,2167,036,2026 48TH AV,2026,DBI,2026,2026,48TH,AVE,3000.003025,290.000128,0,partial
,2170036,2170036,2170,036,2162 48TH AV,2162,DBI,2162,2162,48TH,AVE,2999.998227,290.000135,0,partial
,4293019,4293036,4293,036,1415 INDIANA ST - UNIT 306,1415,DBI,1415,1415,INDIANA,ST,11681.85569,516.380546,0,partial
,2003036,2003036,2003,036,1766 47TH AV,1766,DBI,1766,1766,47TH,AVE,2975.989834,289.599904,0,partial
,3617036,3617036,3617,036,69-75 HILL ST,69-75,DBI,69,75,HILL,ST,4540.520324,307.026046,0,partial
,3631036,3631036,3631,036,979 DOLORES ST,979,DBI,979,979,DOLORES,ST,2948.281848,285.862349,0,partial
,1897036,1897036,1897,036,1666 47TH AV,1666,DBI,1666,1666,47TH,AVE,3002.78089,290.222101,0,partial
,4084036,4084036,4084,036,2401-2403 HARRISON ST,2401-2403,DBI,2401,2403,HARRISON,ST,2637.730744,252.293325,0,partial
,4172036,4172036,4172,036,1109 TENNESSEE ST,1109,DBI,1109,1109,TENNESSEE,ST,2500.122859,250.011819,0,partial
,3956011,3956036,3956,036,370 DE HARO ST - UNIT 18,370,DBI,370,370,DE HARO,ST,23254.20343,934.278999,0,partial
,3568036,3568036,3568,036,194-196 ALBION ST,194-196,DBI,194,196,ALBION,ST,1414.199322,169.319766,0,partial
,3580036,3580036,3580,036,249 DORLAND ST,249,DBI,249,249,DORLAND,ST,3272.411952,300.212589,0,partial
,3587036,3587036,3587,036,561-563 DOLORES ST,561-563,DBI,561,563,DOLORES,ST,2780.856602,272.468538,0,partial
,3595036,3595036,3595,036,432 CAPP ST,432,DBI,432,432,CAPP,ST,2433.094006,283.309281,0,partial
,1204036,1204036,1204,036,1333-1337 HAYES ST,1333-1337,DBI,1333,1337,HAYES,ST,3437.490795,324.999737,0,partial
,1203036,1203036,1203,036,536-538 DIVISADERO ST,536-538,DBI,536,538,DIVISADERO,ST,4615.838226,399.999742,0,partial
,1219036,1219036,1219,036,1209 OAK ST,1209,DBI,1209,1209,OAK,ST,2512.003848,250.961091,0,partial
,1221036,1221036,1221,036,1439-1441 OAK ST,1439-1441,DBI,1439,1441,OAK,ST,2717.324925,267.386379,0,partial
,3538036,3538036,3538,036,81-83 NOE ST,81-83,DBI,81,83,NOE,ST,2957.508505,260.500578,0,partial
,3555036,3555036,3555,036,1785 15TH ST,1785,DBI,1785,1785,15TH,ST,2914.502232,258.79042,0,partial
,862036,862036,862,036,141 PIERCE ST,141,DBI,141,141,PIERCE,ST,3422.154126,323.772099,0,partial
,844036,844036,844,036,748 PAGE ST,748,DBI,748,748,PAGE,ST,7125.481974,456.002012,0,partial
,288032,288036,288,036, , , ,0,0, , ,32088.21349,839.184751,0,partial
,3744002,3744036,3744,036,75 FOLSOM ST - UNIT 1102,75,DBI,75,75,FOLSOM,ST,151159.8299,1649.344415,0,partial
,3747022,3747036,3747,036,300 BEALE ST - UNIT 307,300,DBI,300,300,BEALE,ST,35460.89181,790.797162,0,partial
,148034,148036,148,036,865 VALLEJO ST - UNIT 201,865,DBI,865,865,VALLEJO,ST,4730.032508,343.801773,0,partial
,180036,180036,180,036,38 JOHN ST,38,DBI,38,38,JOHN,ST,1384.088614,169.419987,0,partial
,59005,59036,59,036,150 LOMBARD ST - UNIT 409A,150,DBI,150,150,LOMBARD,ST,94533.25916,1375.029369,0,partial
,208028,208036,208,036,611 WASHINGTON ST - UNIT 2108,611,DBI,611,611,WASHINGTON,ST,17722.43904,532.92878,0,partial
,80011,80036,80,036,101 LOMBARD ST - UNIT 103W,101,DBI,101,101,LOMBARD,ST,113437.8,1375.003556,0,partial
,227036,227036,227,036,652 KEARNY ST,652,DBI,652,652,KEARNY,ST,1836.858326,171.440675,0,partial
,515036,515036,515,036,265-269 PIXLEY ST,265-269,DBI,265,269,PIXLEY,ST,1383.404797,157.207778,0,partial
,514036,514036,514,036,3030 PIERCE ST,3030,DBI,3030,3030,PIERCE,ST,2425.366879,258.004106,0,partial
,574028,574036,574,036,1545 BROADWAY  - UNIT 108,1545,ASSESSOR,1545,1545,BROADWAY, ,15611.2943,501.29465,0,partial
,9900036,9900036,9900,036, THE EMBARCADERO  - UNIT 36, ,ASSESSOR,0,0,THE EMBARCADERO, ,91208.56836,1349.795806,0,partial
,929036,929036,929,036,2249-2251 FRANCISCO ST,2249-2251,DBI,2249,2251,FRANCISCO,ST,3420.497502,323.639237,0,partial
,451007,451036,451,036,1000 NORTH POINT ST - UNIT 1702,1000,DBI,1000,1000,NORTH POINT,ST,26400.01232,659.000149,0,partial
,491029,491036,491,036,3315 FILLMORE ST - UNIT 302,3315,DBI,3315,3315,FILLMORE,ST,6639.757244,341.325368,0,partial
,54036,54036,54,036,265-267 FRANCISCO ST,265-267,DBI,265,267,FRANCISCO,ST,1147.499911,147.000116,0,partial
,7380036,7380036,7380,036, , ,ASSESSOR,0,0, , ,4776165.765,11013.9034,0,partial
,4080015,4080036,4080,036,720 YORK ST - UNIT 210,720,DBI,720,720,YORK,ST,21728.64383,876.614444,0,partial
,5843019,5843036,5843,036,400 ALEMANY BL - UNIT 18,400,DBI,400,400,ALEMANY,BLVD,24033.65013,805.306758,0,partial
,6742036,6742036,6742,036,661 CHENERY ST,661,DBI,661,661,CHENERY,ST,2566.777208,256.858207,0,partial
,940035,940036,940,036,2820 GREENWICH ST - UNIT 2,2820,DBI,2820,2820,GREENWICH,ST,2000.001223,210.000061,0,partial
,191033,191036,191,036,939 JACKSON ST - UNIT 201,939,DBI,939,939,JACKSON,ST,5187.600748,351.672096,0,partial
,311016,311036,311,036,690 MARKET ST - UNIT 503,690,DBI,690,690,MARKET,ST,11357.36258,420.24037,0,partial
,856034,856036,856,036,175-179 HAIGHT ST,175-179,DBI,175,179,HAIGHT,ST,1881.175471,217.992767,0,partial
,452002,452036,452,036,900 NORTH POINT ST,900,DPW,900,900,NORTH POINT,ST,113762.7609,1377.36558,0,partial
,490029,490036,490,036,2298 LOMBARD ST - UNIT TH,2298,DBI,2298,2298,LOMBARD,ST,8259.996009,365.199968,0,partial
,176030,176036,176,036,845-847 MONTGOMERY ST,845-847,DBI,845,847,MONTGOMERY,ST,6870.197654,422.974414,0,partial
,341015,341036,341,036,938-940 MARKET ST,938-940,DBI,938,940,MARKET,ST,5286.578279,450.043867,0,partial
,4106030,4106036,4106,036,871 INDIANA ST,871,DBI,871,871,INDIANA,ST,85457.49331,1280.575066,0,partial
,3745012,3745036,3745,036,318 SPEAR ST - UNIT 4C,318,DBI,318,318,SPEAR,ST,76210.37882,1104.25761,0,partial
,6747035,6747036,6747,036,416 BOSWORTH ST ST,416,ASSESSOR,416,416,BOSWORTH ST,ST,2123.543289,223.161248,0,partial
,7063037,7063037,7063,037,2635 SAN JOSE AV,2635,DBI,2635,2635,SAN JOSE,AVE,3740.882235,320.160593,0,partial
,6733A037,6733A037,6733A,037,963 CHENERY ST,963,DBI,963,963,CHENERY,ST,2975.686513,291.186848,0,partial
,5318037,5318037,5318,037,2027 OAKDALE AV,2027,DBI,2027,2027,OAKDALE,AVE,2500.019353,250.001378,0,partial
,5331037,5331037,5331,037,2083 PALOU AV,2083,DBI,2083,2083,PALOU,AVE,2500.006993,250.001079,0,partial
,5514037,5514037,5514,037,666-668 PRECITA AV,666-668,DBI,666,668,PRECITA,AVE,4506.142772,360.409793,0,partial
,5240033,5240037,5240,037, , , ,0,0, , ,19715.39529,594.31043,0,partial
,5254037,5254037,5254,037,1515 GALVEZ AV,1515,DBI,1515,1515,GALVEZ,AVE,27666.26531,751.076836,0,partial
,5279037,5279037,5279,037,1655 JERROLD AV,1655,DBI,1655,1655,JERROLD,AVE,4980.71385,299.228507,0,partial
,2167037,2167037,2167,037,2022 48TH AV,2022,DBI,2022,2022,48TH,AVE,3000.002299,290.000024,0,partial
,2170037,2170037,2170,037,2158 48TH AV,2158,DBI,2158,2158,48TH,AVE,3000.0047,290.000247,0,partial
,2003037,2003037,2003,037,1762 47TH AV,1762,DBI,1762,1762,47TH,AVE,2975.997969,289.600135,0,partial
,3617037,3617037,3617,037,65 HILL ST,65,DBI,65,65,HILL,ST,3972.961164,297.026257,0,partial
,3631036,3631037,3631,037,981 DOLORES ST,981,DBI,981,981,DOLORES,ST,2948.281848,285.862349,0,partial
,1897037,1897037,1897,037,1662 47TH AV,1662,DBI,1662,1662,47TH,AVE,3002.76708,290.221871,0,partial
,2698037,2698037,2698,037,4323-4325 19TH ST,4323-4325,DBI,4323,4325,19TH,ST,2743.970907,269.517544,0,partial
,3956011,3956037,3956,037,370 DE HARO ST - UNIT 19,370,DBI,370,370,DE HARO,ST,23254.20343,934.278999,0,partial
,1703037,1703037,1703,037,1234 48TH AV,1234,DBI,1234,1234,48TH,AVE,3000.000693,290.000125,0,partial
,3580037,3580037,3580,037,239-247 DORLAND ST,239-247,DBI,239,247,DORLAND,ST,4889.706679,335.535718,0,partial
,3590037,3590037,3590,037,3351 18TH ST,3351,DBI,3351,3351,18TH,ST,3935.229786,276.310778,0,partial
,1204037,1204037,1204,037,1309 HAYES ST,1309,DBI,1309,1309,HAYES,ST,3437.507059,324.999965,0,partial
,3595037,3595037,3595,037,436 CAPP ST,436,DBI,436,436,CAPP,ST,2433.081445,283.309064,0,partial
,1221037,1221037,1221,037,1429-1431 OAK ST,1429-1431,DBI,1429,1431,OAK,ST,3502.782219,281.774035,0,partial
,3533037,3533037,3533,037,145 GUERRERO ST,145,DBI,145,145,GUERRERO,ST,44744.69349,879.477646,0,partial
,3538037,3538037,3538,037,73-75 NOE ST,73-75,DBI,73,75,NOE,ST,3228.652572,362.865968,0,partial
,3555037,3555037,3555,037,1779-1781 15TH ST,1779-1781,DBI,1779,1781,15TH,ST,2331.955758,246.959137,0,partial
,862036,862037,862,037,143 PIERCE ST,143,DBI,143,143,PIERCE,ST,3422.154126,323.772099,0,partial
,844037,844037,844,037,756 PAGE ST,756,DBI,756,756,PAGE,ST,7276.133301,462.620012,0,partial
,288032,288037,288,037, , , ,0,0, , ,32088.21349,839.184751,0,partial
,3744002,3744037,3744,037,75 FOLSOM ST - UNIT 1103,75,DBI,75,75,FOLSOM,ST,151159.8299,1649.344415,0,partial
,3747022,3747037,3747,037,300 BEALE ST - UNIT 308,300,DBI,300,300,BEALE,ST,35460.89181,790.797162,0,partial
,130037,130037,130,037,635 GREEN ST,635,DBI,635,635,GREEN,ST,2980.371824,320.244102,0,partial
,148034,148037,148,037,865 VALLEJO ST - UNIT 302,865,DBI,865,865,VALLEJO,ST,4730.032508,343.801773,0,partial
,180037,180037,180,037,40-46 JOHN ST,40-46,DBI,40,46,JOHN,ST,1922.429,187.195363,0,partial
,59005,59037,59,037,150 LOMBARD ST - UNIT 501J,150,DBI,150,150,LOMBARD,ST,94533.25916,1375.029369,0,partial
,208028,208037,208,037,611 WASHINGTON ST - UNIT 2109,611,DBI,611,611,WASHINGTON,ST,17722.43904,532.92878,0,partial
,80011,80037,80,037,101 LOMBARD ST - UNIT 104W,101,DBI,101,101,LOMBARD,ST,113437.8,1375.003556,0,partial
,227037,227037,227,037,689 CLAY ST,689,DBI,689,689,CLAY,ST,1041.075868,157.301047,0,partial
,506037,506037,506,037,1884 GREENWICH ST,1884,DBI,1884,1884,GREENWICH,ST,4999.99024,299.999753,0,partial
,514036,514037,514,037,3032 PIERCE ST,3032,DBI,3032,3032,PIERCE,ST,2425.366879,258.004106,0,partial
,574028,574037,574,037,1545 BROADWAY  - UNIT 201,1545,ASSESSOR,1545,1545,BROADWAY, ,15611.2943,501.29465,0,partial
,950037,950037,950,037,2711 UNION ST,2711,DBI,2711,2711,UNION,ST,2406.245081,229.999952,0,partial
,451007,451037,451,037,1000 NORTH POINT ST - UNIT 203,1000,DBI,1000,1000,NORTH POINT,ST,26400.01232,659.000149,0,partial
,0436F037,0436F037,0436F,037,1734 BAY ST,1734,DBI,1734,1734,BAY,ST,7544.612455,384.740563,0,partial
,491029,491037,491,037,3315 FILLMORE ST - UNIT 401,3315,DBI,3315,3315,FILLMORE,ST,6639.757244,341.325368,0,partial
,520037,520037,520,037,1754 FILBERT ST - UNIT 1,1754,DBI,1754,1754,FILBERT,ST,4133.334336,380.666664,0,partial
,7380037,7380037,7380,037,625 BROTHERHOOD WY,625,DBI,625,625,BROTHERHOOD,WAY,75964.84788,1305.514769,0,partial
,4080015,4080037,4080,037,720 YORK ST - UNIT 211,720,DBI,720,720,YORK,ST,21728.64383,876.614444,0,partial
,5843019,5843037,5843,037,400 ALEMANY BL - UNIT 19,400,DBI,400,400,ALEMANY,BLVD,24033.65013,805.306758,0,partial
,6742036,6742037,6742,037,70 WILDER ST,70,DBI,70,70,WILDER,ST,2566.777208,256.858207,0,partial
,940035,940037,940,037,2820 GREENWICH ST - UNIT 3,2820,DBI,2820,2820,GREENWICH,ST,2000.001223,210.000061,0,partial
,191033,191037,191,037,939 JACKSON ST - UNIT 202,939,DBI,939,939,JACKSON,ST,5187.600748,351.672096,0,partial
,311016,311037,311,037,690 MARKET ST - UNIT 504,690,DBI,690,690,MARKET,ST,11357.36258,420.24037,0,partial
,452002,452037,452,037,900 NORTH POINT ST,900,DPW,900,900,NORTH POINT,ST,113762.7609,1377.36558,0,partial
,490029,490037,490,037,2298 LOMBARD ST - UNIT TH,2298,DBI,2298,2298,LOMBARD,ST,8259.996009,365.199968,0,partial
